DATE|CIVIC_BODY|CATEGORY|SUB_CATEGORY|AREA|LAT|LONG
25-Aug-15|Other|Other|Other| Vijnana Nagar|12.978|77.682
25-Aug-15|BESCOM|Lights|Streelight| Hsr Layout|12.910|77.645
25-Aug-15|BTP|Traffic|TrafficJam| Other||
21-Aug-15|BBMP|Road|Maintenance| Jnana Bharathi|12.952|77.516
21-Aug-15|BBMP|Animals|StrayAnimal| Agaram|12.964|77.621
21-Aug-15|KSPCB|Pollution|Water| Sarvagna Nagar|12.986|77.635
21-Aug-15|BTP|Traffic|TrafficJam| Jakkasandra|12.923|77.639
21-Aug-15|KSPCB|Pollution|Air| Uttarahalli|12.907|77.552
21-Aug-15|BESCOM|Lights|Streelight| Thanisandra|13.063|77.636
21-Aug-15|BBMP|Animals|StrayAnimal| Sarakki|12.910|77.573
20-Aug-15|BWSSB|Sewage|Problem| Bellanduru|12.924|77.672
21-Aug-15|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
21-Aug-15|Other|Other|Other| Banasavadi|13.056|77.496
21-Aug-15|BBMP|Animals|StrayAnimal| Adugodi|12.972|77.595
21-Aug-15|BBMP|Road|Pothole| Hsr Layout|12.910|77.645
21-Aug-15|BMTC|Others|Other| Shantala Nagar|12.972|77.513
21-Aug-15|BBMP|Cleanliness|Garbage| Shantala Nagar|12.972|77.513
21-Aug-15|BBMP|Road|Pothole| Varthur|12.939|77.747
19-Aug-15|BBMP|Cleanliness|Garbage| Hebbal|13.032|77.599
21-Aug-15|BBMP|Animals|StrayAnimal| Hagadur|12.966|77.757
21-Aug-15|BBMP|Road|Pothole| Shantala Nagar|12.972|77.513
21-Aug-15|BBMP|Road|Damage| Bellanduru|12.924|77.672
21-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
21-Aug-15|Other|Other|Other| Domlur|12.960|77.641
21-Aug-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
21-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
20-Aug-15|Other|Other|Other| Chamrajapet|12.972|77.595
20-Aug-15|BMTC|Others|Other| Garudachar Palya|12.988|77.701
20-Aug-15|BMTC|Others|Other| Jnana Bharathi|12.952|77.516
20-Aug-15|BBMP|Animals|StrayAnimal| Kacharkanahalli|13.016|77.632
19-Aug-15|BBMP|Animals|StrayAnimal| Hsr Layout|12.910|77.645
20-Aug-15|BBMP|Cleanliness|Garbage| Jnana Bharathi|12.952|77.516
20-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
20-Aug-15|BBMP|Animals|StrayAnimal| Hbr Layout|13.019|77.647
20-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
20-Aug-15|Other|Other|Other| Garudachar Palya|12.988|77.701
20-Aug-15|BBMP|Animals|StrayAnimal| Garudachar Palya|12.988|77.701
20-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
20-Aug-15|Other|Other|Other| Pulikeshinagar|12.997|77.614
20-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
18-Aug-15|Other|Other|Other| Jnana Bharathi|12.952|77.516
20-Aug-15|BBMP|Animals|StrayAnimal| Horamavu|13.027|77.661
20-Aug-15|BESCOM|Electricity|PowerOutage| Vijnana Nagar|12.978|77.682
20-Aug-15|BBMP|Cleanliness|Garbage| Ganga Nagar|13.024|77.586
20-Aug-15|BESCOM|Lights|Streelight| Other||
20-Aug-15|Other|Other|Other| Ramamurthy Nagar|13.015|77.678
20-Aug-15|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
20-Aug-15|BTP|Traffic|TrafficJam| Btm Layout|12.913|77.609
20-Aug-15|Other|Other|Other| Yediyur|12.931|77.572
18-Aug-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
20-Aug-15|BBMP|Cleanliness|Garbage| Kadugodi|12.977|77.729
20-Aug-15|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
20-Aug-15|BBMP|Cleanliness|Garbage| Kottigepalya|12.986|77.512
18-Aug-15|BBMP|Road|Pothole| Hsr Layout|12.910|77.645
20-Aug-15|Other|Other|Other| Horamavu|13.027|77.661
20-Aug-15|BWSSB|Sewage|Problem| Madivala|12.923|77.617
20-Aug-15|BBMP|Road|Pothole| Hemmigepura|12.886|77.490
20-Aug-15|BBMP|Road|Maintenance| Rajarajeshwari Nagar|12.924|77.522
20-Aug-15|BBMP|Road|Pothole| Hongasandra|12.893|77.628
20-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
20-Aug-15|Other|Other|Other| Uttarahalli|12.907|77.552
20-Aug-15|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
20-Aug-15|BWSSB|Sewage|Problem| Nagavara|13.046|77.606
18-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
20-Aug-15|BWSSB|Water|Problem| Agaram|12.964|77.621
20-Aug-15|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
20-Aug-15|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
18-Aug-15|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
18-Aug-15|Other|Other|Other| Horamavu|13.027|77.661
18-Aug-15|BBMP|Animals|StrayAnimal| Horamavu|13.027|77.661
20-Aug-15|BBMP|Cleanliness|Garbage| Other||
20-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
20-Aug-15|BBMP|Animals|StrayAnimal| Mangamannapalya|12.9027|77.635
20-Aug-15|BBMP|Road|Pothole| Jakkasandra|12.923|77.639
20-Aug-15|BBMP|Road|Pothole| Begur|12.870|77.628
20-Aug-15|BBMP|Road|Pothole| Begur|12.870|77.628
20-Aug-15|BBMP|Road|Pothole| Begur|12.870|77.628
20-Aug-15|BBMP|Cleanliness|Garbage| Begur|12.870|77.628
20-Aug-15|BBMP|Animals|StrayAnimal| Kumaraswamy Layout|12.901|77.565
20-Aug-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
18-Aug-15|BWSSB|Water|Problem| Marathahalli|12.951|77.700
18-Aug-15|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
18-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
18-Aug-15|Other|Other|Other| Horamavu|13.027|77.661
18-Aug-15|BBMP|Road|Pothole| Shanthi Nagar|12.954|77.596
18-Aug-15|Other|Other|Other| Shanthi Nagar|12.954|77.596
18-Aug-15|BBMP|Road|Pothole| Kadugodi|12.977|77.729
18-Aug-15|BTP|Traffic|TrafficJam| Puttenahalli|12.894|77.581
18-Aug-15|BMTC|Experience|RudeBehavior| Ganga Nagar|13.024|77.586
18-Aug-15|BBMP|Cleanliness|Garbage| Begur|12.870|77.628
18-Aug-15|BBMP|Cleanliness|Garbage| Attiguppe|12.961|77.530
18-Aug-15|BBMP|Cleanliness|Garbage| Attiguppe|12.961|77.530
18-Aug-15|BBMP|Cleanliness|Garbage| Attiguppe|12.961|77.530
18-Aug-15|BBMP|Cleanliness|Garbage| Byatarayanapura|13.061|77.590
18-Aug-15|BWSSB|Water|Problem| Chickpet|12.971|77.581
18-Aug-15|BBMP|Cleanliness|Garbage| Dodda Nekkundi|12.975|77.691
18-Aug-15|BTP|Violation|Parking| Suddagunte Palya|12.983|77.655
18-Aug-15|Other|Other|Other| Hbr Layout|13.019|77.647
18-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
18-Aug-15|BBMP|Road|Pothole| Thanisandra|13.063|77.636
16-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
18-Aug-15|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
18-Aug-15|BTP|Traffic|TrafficJam| Subhash Nagar|12.972|77.568
18-Aug-15|BBMP|Cleanliness|Garbage| Banasavadi|13.056|77.496
18-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
18-Aug-15|BTP|Traffic|TrafficJam| Byatarayanapura|13.061|77.590
16-Aug-15|BBMP|Road|Pothole| Aramane Nagara|13.014|77.583
18-Aug-15|BBMP|Road|Maintenance| Anjanapura|12.685|77.272
18-Aug-15|BBMP|Cleanliness|Garbage| Agaram|12.964|77.621
18-Aug-15|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
16-Aug-15|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
18-Aug-15|Other|Other|Other| Bellanduru|12.924|77.672
18-Aug-15|BBMP|Road|Pothole| Domlur|12.960|77.641
18-Aug-15|BBMP|Road|Pothole| Vannarpet|12.954|77.621
18-Aug-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
18-Aug-15|BBMP|Road|Damage| Dodda Nekkundi|12.975|77.691
18-Aug-15|BBMP|Cleanliness|Garbage| Other||
17-Aug-15|BTP|Traffic|TrafficJam| Maruthi Mandira|13.090|77.488
17-Aug-15|KSPCB|Pollution|Water| Sarvagna Nagar|12.986|77.635
14-Aug-15|Other|Other|Other| K R Puram|13.008|77.732
14-Aug-15|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
17-Aug-15|BESCOM|Lights|Streelight| Atturu|13.100|77.568
17-Aug-15|BESCOM|Lights|Streelight| Bilekahalli|12.897|77.611
17-Aug-15|BBMP|Cleanliness|Garbage| Kushal Nagar|13.020|77.617
17-Aug-15|BBMP|Road|Pothole| Yelchenahalli|12.900|77.571
17-Aug-15|BBMP|Cleanliness|Garbage| Jayamahal|13.004|77.599
17-Aug-15|BWSSB|Sewage|Problem| Shanthi Nagar|12.954|77.596
17-Aug-15|BBMP|Cleanliness|Garbage| Jeevanbhima Nagar|12.963|77.661
14-Aug-15|Other|Other|Other| Bellanduru|12.924|77.672
17-Aug-15|Other|Other|Other| Ulsoor|12.982|77.619
17-Aug-15|Other|Other|Other| Ulsoor|12.982|77.619
17-Aug-15|BWSSB|Water|Problem| Begur|12.870|77.628
17-Aug-15|BBMP|Road|Pothole| Hbr Layout|13.019|77.647
17-Aug-15|BTP|Traffic|TrafficJam| Nandini Layout|13.012|77.536
17-Aug-15|BWSSB|Sewage|Problem| Byatarayanapura|13.061|77.590
14-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
17-Aug-15|BTP|Traffic|TrafficJam| Thanisandra|13.063|77.636
17-Aug-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
16-Aug-15|BTP|Traffic|TrafficJam| Gottigere|12.857|77.588
17-Aug-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
17-Aug-15|BTP|Violation|Parking| Girinagar|12.939|77.544
17-Aug-15|Other|Other|Other| Hbr Layout|13.019|77.647
17-Aug-15|BTP|Traffic|TrafficJam| Jakkasandra|12.923|77.639
13-Aug-15|BESCOM|Lights|Streelight| Kacharkanahalli|13.016|77.632
17-Aug-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
17-Aug-15|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
17-Aug-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
17-Aug-15|BTP|Traffic|TrafficJam| Garudachar Palya|12.988|77.701
17-Aug-15|BBMP|Road|Maintenance| J P Park|13.033|77.555
17-Aug-15|BWSSB|Water|Problem| Shantala Nagar|12.972|77.513
17-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
17-Aug-15|Other|Other|Other| Ramamurthy Nagar|13.015|77.678
17-Aug-15|BTP|Violation|Traffic| Varthur|12.939|77.747
17-Aug-15|BESCOM|Lights|Streelight| Varthur|12.939|77.747
17-Aug-15|Other|Other|Other| Shantala Nagar|12.972|77.513
13-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
17-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
17-Aug-15|BMTC|Others|Other| Jayanagar|12.928|77.591
14-Aug-15|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
12-Aug-15|BWSSB|Sewage|Problem| Cottonpete|12.996|77.563
14-Aug-15|Other|Other|Other| Jnana Bharathi|12.952|77.516
14-Aug-15|Other|Other|Other| Jnana Bharathi|12.952|77.516
14-Aug-15|Other|Other|Other| Jnana Bharathi|12.952|77.516
14-Aug-15|Other|Other|Other| Jnana Bharathi|12.952|77.516
14-Aug-15|BTP|Traffic|TrafficJam| Konena Agrahara|12.958|77.661
14-Aug-15|Other|Other|Other| Hsr Layout|12.910|77.645
14-Aug-15|BBMP|Cleanliness|Garbage| Horamavu|13.027|77.661
14-Aug-15|BBMP|Road|Pothole| Thanisandra|13.063|77.636
14-Aug-15|BBMP|Cleanliness|Garbage| Dattatreya Temple|12.996|77.576
14-Aug-15|BBMP|Road|Maintenance| Dodda Nekkundi|12.975|77.691
14-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
14-Aug-15|BBMP|Road|Damage| Garudachar Palya|12.988|77.701
14-Aug-15|BESCOM|Lights|Streelight| Kadugodi|12.977|77.729
14-Aug-15|BMTC|Infrastructure|BusShelter| Kadu Malleshwara||
14-Aug-15|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
14-Aug-15|Other|Other|Other| Varthur|12.939|77.747
14-Aug-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
14-Aug-15|BTP|Violation|Parking| Garudachar Palya|12.988|77.701
14-Aug-15|BTP|Traffic|TrafficJam| Btm Layout|12.913|77.609
14-Aug-15|Other|Other|Other| Kadugodi|12.977|77.729
14-Aug-15|BBMP|Animals|StrayAnimal| Puttenahalli|12.894|77.581
14-Aug-15|BBMP|Animals|StrayAnimal| Konankunte|12.884|77.565
14-Aug-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
14-Aug-15|BTP|Violation|Parking| Thanisandra|13.063|77.636
14-Aug-15|BESCOM|Lights|Streelight| Horamavu|13.027|77.661
14-Aug-15|BBMP|Animals|StrayAnimal| Kuvempu Nagar|12.915|77.613
14-Aug-15|BBMP|Animals|StrayAnimal| Jeevanbhima Nagar|12.963|77.661
14-Aug-15|BESCOM|Lights|Streelight| Shettihalli|13.515|76.244
13-Aug-15|KSPCB|Pollution|Air| Jp Nagar|12.911|77.586
13-Aug-15|Other|Other|Other| Jp Nagar|12.911|77.586
12-Aug-15|BBMP|Road|Pothole| Marathahalli|12.951|77.700
11-Aug-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
13-Aug-15|BBMP|Road|Pothole| Basaveshwara Nagar|12.996|77.542
13-Aug-15|BBMP|Animals|StrayAnimal| Gottigere|12.857|77.588
13-Aug-15|BMTC|Infrastructure|BusShelter| Sunkenahalli||
13-Aug-15|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
13-Aug-15|Other|Other|Other| Bellanduru|12.924|77.672
13-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
13-Aug-15|Other|Other|Other| Ganga Nagar|13.024|77.586
13-Aug-15|BWSSB|Sewage|Problem| Begur|12.870|77.628
13-Aug-15|BBMP|Road|Damage| Garudachar Palya|12.988|77.701
13-Aug-15|BBMP|Road|Damage| A Narayanapura|12.993|77.673
13-Aug-15|BBMP|Road|Damage| Vijnana Nagar|12.978|77.682
13-Aug-15|BBMP|Cleanliness|Garbage| Kumaraswamy Layout|12.901|77.565
13-Aug-15|BBMP|Cleanliness|Garbage| Banasavadi|13.056|77.496
13-Aug-15|BBMP|Road|Damage| Shivaji Nagar|12.988|77.605
13-Aug-15|BBMP|Road|Damage| Ulsoor|12.982|77.619
13-Aug-15|BBMP|Road|Damage| Sampangiram Nagar|12.993|77.575
13-Aug-15|BTP|Traffic|TrafficJam| Thanisandra|13.063|77.636
13-Aug-15|BBMP|Cleanliness|Garbage| New Tippasandra|12.977|77.649
13-Aug-15|Other|Other|Other| Bilekahalli|12.897|77.611
13-Aug-15|KSPCB|Pollution|Air| Ulsoor|12.982|77.619
13-Aug-15|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
12-Aug-15|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
13-Aug-15|Other|Other|Other| Bilekahalli|12.897|77.611
13-Aug-15|BBMP|Animals|StrayAnimal| Other||
13-Aug-15|BBMP|Road|Damage| Bellanduru|12.924|77.672
13-Aug-15|Other|Other|Other| Hombegowda Nagar|12.945|77.597
12-Aug-15|BWSSB|Sewage|Problem| Konena Agrahara|12.958|77.661
11-Aug-15|BBMP|Road|Pothole| Katriguppe|12.929|77.557
11-Aug-15|Other|Other|Other| Hoysala Nagar|13.017|77.667
12-Aug-15|Other|Other|Other| Varthur|12.939|77.747
10-Aug-15|Other|Other|Other| Jayachamarajendra Nagar|12.987|77.547
12-Aug-15|Other|Other|Other| Jayachamarajendra Nagar|12.987|77.547
12-Aug-15|Other|Other|Other| Jayachamarajendra Nagar|12.987|77.547
12-Aug-15|Other|Other|Other| Jayachamarajendra Nagar|12.987|77.547
12-Aug-15|Other|Other|Other| Jayachamarajendra Nagar|12.987|77.547
12-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
10-Aug-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
12-Aug-15|BBMP|Cleanliness|Garbage| Jaraganahalli|12.899|77.576
12-Aug-15|BESCOM|Lights|Streelight| Hoodi|12.978|77.638
12-Aug-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
12-Aug-15|BWSSB|Sewage|Problem| Banasavadi|13.056|77.496
12-Aug-15|BWSSB|Sewage|Problem| Konena Agrahara|12.958|77.661
12-Aug-15|BBMP|Cleanliness|Garbage| Atturu|13.100|77.568
12-Aug-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
12-Aug-15|BBMP|Animals|StrayAnimal| Garudachar Palya|12.988|77.701
11-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
9-Aug-15|BWSSB|Sewage|Problem| Rajarajeshwari Nagar|12.924|77.522
11-Aug-15|BESCOM|Infrastructure|Maintenance| Karisandra||
11-Aug-15|Other|Other|Other| Dodda Bidarakallu|13.033|77.491
11-Aug-15|Other|Other|Other| Thanisandra|13.063|77.636
11-Aug-15|BTP|Traffic|TrafficJam| Chikallasandra|12.913|77.546
11-Aug-15|Other|Other|Other| Hagadur|12.966|77.757
11-Aug-15|Other|Other|Other| Katriguppe|12.929|77.557
11-Aug-15|Other|Other|Other| Katriguppe|12.929|77.557
11-Aug-15|Other|Other|Other| Katriguppe|12.929|77.557
11-Aug-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
11-Aug-15|BBMP|Road|Pothole| Varthur|12.939|77.747
11-Aug-15|BBMP|Animals|StrayAnimal| Nagarabhavi|12.972|77.513
11-Aug-15|BBMP|Cleanliness|Garbage| Ejipura|12.939|77.629
11-Aug-15|BBMP|Road|Pothole| Vidyaranyapura|13.075|77.559
11-Aug-15|BTP|Traffic|TrafficJam| C V Raman Nagar|12.985|77.662
11-Aug-15|BBMP|Road|Damage| Ejipura|12.939|77.629
11-Aug-15|BTP|Traffic|TrafficJam| Varthur|12.939|77.747
11-Aug-15|BTP|Traffic|TrafficJam| Girinagar|12.939|77.544
11-Aug-15|BBMP|Road|Damage| Benniganahalli|12.998|77.664
11-Aug-15|BBMP|Road|Damage| Jogupalya|12.972|77.595
11-Aug-15|BBMP|Road|Damage| Sarvagna Nagar|12.986|77.635
11-Aug-15|BBMP|Road|Damage| Benniganahalli|12.998|77.664
11-Aug-15|BBMP|Road|Damage| Bellanduru|12.924|77.672
9-Aug-15|BBMP|Animals|StrayAnimal| Rajarajeshwari Nagar|12.924|77.522
11-Aug-15|BESCOM|Lights|Streelight| Nagavara|13.046|77.606
11-Aug-15|BBMP|Animals|StrayAnimal| Thanisandra|13.063|77.636
11-Aug-15|BBMP|Road|Maintenance| Jalahalli|13.052|77.542
11-Aug-15|BBMP|Road|Damage| Marathahalli|12.951|77.700
11-Aug-15|BBMP|Road|Encroachment| Hsr Layout|12.910|77.645
11-Aug-15|BBMP|Road|Damage| Hosakerehalli|12.922|77.536
11-Aug-15|BBMP|Road|Encroachment| Gottigere|12.857|77.588
11-Aug-15|BBMP|Road|Pothole| Sampangiram Nagar|12.993|77.575
8-Aug-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
10-Aug-15|BBMP|Animals|StrayAnimal| Marathahalli|12.951|77.700
8-Aug-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
11-Aug-15|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
11-Aug-15|Other|Other|Other| Sampangiram Nagar|12.993|77.575
11-Aug-15|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
11-Aug-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
11-Aug-15|BBMP|Animals|StrayAnimal| Marathahalli|12.951|77.700
11-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
11-Aug-15|BBMP|Road|Damage| Other||
11-Aug-15|BBMP|Cleanliness|Garbage| Varthur|12.939|77.747
11-Aug-15|BMTC|Others|Other| Byatarayanapura|13.061|77.590
11-Aug-15|BTP|Traffic|TrafficJam| Suddagunte Palya|12.983|77.655
11-Aug-15|Other|Other|Other| Marenahalli|13.119|77.679
11-Aug-15|BBMP|Cleanliness|Garbage| Shantala Nagar|12.972|77.513
11-Aug-15|BBMP|Road|Pothole| Hosakerehalli|12.922|77.536
7-Aug-15|Other|Other|Other| Horamavu|13.027|77.661
11-Aug-15|Other|Other|Other| Hsr Layout|12.910|77.645
11-Aug-15|BBMP|Road|Damage| Sampangiram Nagar|12.993|77.575
11-Aug-15|BBMP|Road|Damage| Sampangiram Nagar|12.993|77.575
11-Aug-15|BBMP|Road|Damage| Thanisandra|13.063|77.636
11-Aug-15|BBMP|Road|Damage| New Tippasandra|12.977|77.649
11-Aug-15|BBMP|Road|Damage| Hemmigepura|12.886|77.490
11-Aug-15|BBMP|Road|Damage| Aramane Nagara|13.014|77.583
11-Aug-15|BBMP|Road|Damage| Aramane Nagara|13.014|77.583
11-Aug-15|BBMP|Road|Damage| Other||
11-Aug-15|BBMP|Road|Damage| Other||
11-Aug-15|BBMP|Animals|StrayAnimal| Jayanagar East|12.933|77.584
11-Aug-15|BBMP|Road|Damage| Suddagunte Palya|12.983|77.655
7-Aug-15|BBMP|Road|Damage| Agaram|12.964|77.621
11-Aug-15|BBMP|Road|Damage| Konena Agrahara|12.958|77.661
11-Aug-15|BBMP|Road|Damage| Lakkasandra|12.944|77.601
11-Aug-15|BBMP|Road|Damage| Shantala Nagar|12.972|77.513
11-Aug-15|BBMP|Road|Damage| Vasanth Nagar|12.991|77.592
11-Aug-15|BBMP|Road|Damage| Garudachar Palya|12.988|77.701
11-Aug-15|BBMP|Road|Damage| C V Raman Nagar|12.985|77.662
11-Aug-15|BBMP|Road|Damage| Sampangiram Nagar|12.993|77.575
10-Aug-15|BTP|Traffic|TrafficJam| Devasandra|13.006|77.695
11-Aug-15|Other|Other|Other| Kacharkanahalli|13.016|77.632
11-Aug-15|BBMP|Cleanliness|Garbage| Marathahalli|12.951|77.700
11-Aug-15|BBMP|Road|Pothole| Vijayanagar|12.977|77.726
11-Aug-15|BBMP|Road|Damage| Other||
11-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
10-Aug-15|BBMP|Road|Pothole| Jp Nagar|12.911|77.586
11-Aug-15|BMTC|Buses|MoreBuses| Koramangala|12.932|77.623
11-Aug-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
11-Aug-15|BWSSB|Sewage|Problem| Sampangiram Nagar|12.993|77.575
11-Aug-15|BESCOM|Lights|Streelight| Jayanagar East|12.933|77.584
11-Aug-15|Other|Other|Other| Madivala|12.923|77.617
11-Aug-15|BBMP|Animals|StrayAnimal| Ejipura|12.939|77.629
11-Aug-15|BWSSB|Water|Problem| Sudham Nagara|12.957|77.586
8-Aug-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
8-Aug-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
8-Aug-15|BTP|Traffic|TrafficJam| Kaval Bairasandra|13.023|77.610
6-Aug-15|BBMP|Road|Pothole| Horamavu|13.027|77.661
8-Aug-15|KSPCB|Pollution|Air| Btm Layout|12.913|77.609
11-Aug-15|BBMP|Animals|StrayAnimal| Ejipura|12.939|77.629
